emp_no,first_name,last_name,dept_name
70217,Aksel,Iivonen,Customer Service
495283,Aksel,Kaelbling,Production
66170,Aksel,Ohori,Development
66170,Aksel,Ohori,Production
108176,Aksel,Piazza,Development
286982,Aksel,Ranze,Sales
448096,Aksel,Rouquie,Development
36698,Aksel,Shackel,Marketing
36698,Aksel,Shackel,Sales
209654,Aksel,Stiles,Sales
262047,Aksel,Thibadeau,Development
228758,Aksel,Thummel,Quality Management
228758,Aksel,Thummel,Production
224368,Aksel,Ventosa,Customer Service
416795,Aksel,Wossner,Sales
475634,Alagu,Alameldin,Development
499898,Alagu,Azuma,Customer Service
443307,Alagu,Bennis,Quality Management
443307,Alagu,Bennis,Production
51438,Alagu,Bernatsky,Production
260246,Alagu,Birta,Customer Service
11527,Alagu,Boyle,Marketing
249506,Alagu,Braunschweig,Marketing
56020,Alagu,Byoun,Development
257667,Alagu,Dechter,Customer Service
428688,Alagu,Deville,Customer Service
274985,Alagu,Emmerich,Quality Management
103605,Alagu,Fraisse,Production
498814,Alagu,Gecsei,Sales
476510,Alagu,Gimarc,Sales
238869,Alagu,Glinert,Development
238869,Alagu,Glinert,Customer Service
445964,Alagu,Kaelbling,Development
470739,Alagu,Kornyak,Production
91022,Alagu,Kropatsch,Production
279249,Alagu,Litecky,Marketing
212178,Alagu,Lodder,Sales
30951,Alagu,Matzen,Quality Management
454979,Alagu,Milicic,Quality Management
204027,Alagu,Olano,Research
62836,Alagu,Ozeri,Production
265626,Alagu,Pagter,Sales
296543,Alagu,Peek,Finance
252496,Alagu,Polajnar,Development
228982,Alagu,Ramsak,Sales
31704,Alagu,Randt,Production
66314,Alagu,Sluis,Marketing
410148,Alagu,Stanger,Development
205202,Alagu,Stemann,Research
241815,Alagu,Terlouw,Quality Management
427040,Alain,Asmuth,Customer Service
72264,Alain,Bale,Development
28933,Alain,Bernick,Customer Service
10035,Alain,Chappelet,Production
291676,Alain,Constantine,Development
50456,Alain,Eastman,Research
416284,Alain,Ferretti,Production
492574,Alain,Georg,Production
299327,Alain,Griswold,Quality Management
39780,Alain,Gyorkos,Development
423691,Alain,Hanratty,Development
91913,Alain,Hofmeyr,Development
105328,Alain,Hoppenstand,Research
105328,Alain,Hoppenstand,Development
269913,Alain,Jervis,Marketing
269913,Alain,Jervis,Sales
297444,Alain,Kading,Production
226275,Alain,Katiyar,Quality Management
412340,Alain,Litecky,Development
24457,Alain,Merkl,Development
457189,Alain,Schnabel,Production
216032,Alain,Senzako,Development
495069,Alain,Takkinen,Human Resources
432671,Alain,Ushiama,Quality Management
205924,Alain,Ventosa,Production
41149,Alain,Wiegley,Production
429221,Alain,Zykh,Development
69064,Alair,Babb,Production
439337,Alair,DiGiano,Sales
439337,Alair,DiGiano,Customer Service
219237,Alair,Driscoll,Research
219237,Alair,Driscoll,Development
448779,Alair,Gelosh,Development
232890,Alair,Herath,Research
426791,Alair,Irland,Sales
407930,Alair,Kirkerud,Production
464933,Alair,Kriebel,Development
464933,Alair,Kriebel,Production
92802,Alair,Luks,Sales
19329,Alair,Marletta,Production
403404,Alair,McClure,Development
218408,Alair,McClurg,Development
429514,Alair,Merkl,Customer Service
36536,Alair,Miara,Production
238200,Alair,Molenkamp,Production
238200,Alair,Molenkamp,Quality Management
92977,Alair,Naumovich,Customer Service
408825,Alair,Nitta,Development
18251,Alair,Panangaden,Research
445562,Alair,Pietracaprina,Sales
432122,Alair,Poupard,Development
426099,Alair,Sherertz,Sales
434758,Alair,Tzvieli,Sales
55756,Alair,Warwick,Sales
55756,Alair,Warwick,Customer Service
255400,Alair,Yetto,Production
68599,Alair,Zucker,Marketing
68599,Alair,Zucker,Sales
108676,Alassane,Angot,Human Resources
92508,Alassane,Baaz,Research
498752,Alassane,Bashian,Research
29729,Alassane,Bernatsky,Sales
226431,Alassane,Budinsky,Development
248172,Alassane,Couchot,Customer Service
235245,Alassane,Denny,Production
70380,Alassane,Denos,Sales
81036,Alassane,Fargier,Production
437098,Alassane,Gaughan,Development
292141,Alassane,Ginneken,Customer Service
108109,Alassane,Holburn,Production
290585,Alassane,Huhdanpaa,Production
45177,Alassane,Iacovou,Production
45177,Alassane,Iacovou,Customer Service
27273,Alassane,Jeong,Development
200956,Alassane,Kadhim,Sales
426349,Alassane,Kaelbling,Development
284859,Alassane,Krogh,Quality Management
284859,Alassane,Krogh,Production
239013,Alassane,Lamparter,Development
400121,Alassane,Lichtner,Production
87869,Alassane,Luit,Marketing
87869,Alassane,Luit,Sales
224214,Alassane,Mateescu,Production
91802,Alassane,Meriste,Marketing
497088,Alassane,Picco,Sales
22833,Alassane,Plessier,Production
462073,Alassane,Plump,Sales
462073,Alassane,Plump,Marketing
91933,Alassane,Radivojevic,Production
91933,Alassane,Radivojevic,Customer Service
202364,Alassane,Riefers,Development
485069,Alassane,Riexinger,Production
427959,Alassane,Ritzmann,Production
414472,Alassane,Roisin,Development
212094,Alassane,Schmezko,Marketing
15382,Alassane,Siegrist,Sales
496180,Alassane,Siepmann,Development
499464,Alassane,Tiemann,Production
477115,Alassane,Velasco,Production
221276,Alassane,Weedman,Production
69507,Alassane,Weedon,Finance
297730,Alassane,Zallocco,Production
297730,Alassane,Zallocco,Quality Management
477990,Alejandra,Aingworth,Production
52976,Alejandra,Binding,Production
57821,Alejandra,Bolotov,Sales
477308,Alejandra,Brandsma,Sales
106192,Alejandra,Calkin,Development
106192,Alejandra,Calkin,Research
277182,Alejandra,Comyn,Finance
476224,Alejandra,dAstous,Human Resources
476224,Alejandra,dAstous,Finance
418946,Alejandra,Farrow,Human Resources
97682,Alejandra,Gulik,Marketing
47627,Alejandra,Harbusch,Marketing
210042,Alejandra,Hitomi,Sales
451131,Alejandra,Jervis,Human Resources
254091,Alejandra,Jiang,Research
84685,Alejandra,Jullig,Development
288789,Alejandra,Lanphier,Finance
448818,Alejandra,Maginnis,Finance
403247,Alejandra,McFarlin,Development
403247,Alejandra,McFarlin,Research
407274,Alejandra,Merel,Marketing
436684,Alejandra,Molenkamp,Production
433949,Alejandra,Mondadori,Development
247681,Alejandra,Muniz,Production
265279,Alejandra,Nishimukai,Production
256664,Alejandra,Poupard,Sales
83905,Alejandra,Savasere,Customer Service
439687,Alejandra,Schlumberger,Development
282841,Alejandra,Schwabacher,Sales
282841,Alejandra,Schwabacher,Marketing
466082,Alejandra,Sooriamurthi,Human Resources
33255,Alejandra,Straney,Development
411328,Alejandra,Szilard,Production
215801,Alejandra,Underwood,Development
232396,Alejandra,Weisert,Development
72907,Alejandra,Weisert,Customer Service
484597,Alejandro,Barriga,Development
96324,Alejandro,Bharadwaj,Research
96324,Alejandro,Bharadwaj,Development
253126,Alejandro,Birta,Sales
206262,Alejandro,Bugrara,Research
39276,Alejandro,Busillo,Research
48563,Alejandro,Candan,Finance
14899,Alejandro,Casley,Finance
14899,Alejandro,Casley,Sales
446670,Alejandro,Gerteisen,Human Resources
201092,Alejandro,Hedayat,Development
37318,Alejandro,Isard,Sales
451823,Alejandro,Janocha,Quality Management
293583,Alejandro,Kaminger,Quality Management
210418,Alejandro,Krogh,Development
92248,Alejandro,Liesche,Production
87964,Alejandro,Luon,Human Resources
288057,Alejandro,Ozeri,Development
67529,Alejandro,Passino,Development
260418,Alejandro,Pezzoli,Development
413690,Alejandro,Radwan,Development
471549,Alejandro,Ramsak,Development
461915,Alejandro,Sambasivam,Sales
402163,Alejandro,Sankaranarayanan,Quality Management
70797,Alejandro,Tiemann,Development
227726,Alejandro,Trystram,Development
227726,Alejandro,Trystram,Customer Service
291637,Alejandro,Tsukuda,Development
266789,Alejandro,Vesna,Finance
254861,Alejandro,Yamaashi,Development
254861,Alejandro,Yamaashi,Quality Management
90734,Alejandro,Zirintsis,Production
36355,Aleksandar,Alblas,Development
200317,Aleksandar,Angel,Quality Management
94354,Aleksandar,Apsitis,Quality Management
214823,Aleksandar,Azulay,Development
282928,Aleksandar,Beilner,Finance
57119,Aleksandar,Bondorf,Human Resources
203149,Aleksandar,Borstler,Production
236118,Aleksandar,Conti,Development
490345,Aleksandar,Coullard,Production
36916,Aleksandar,Danlos,Human Resources
286440,Aleksandar,Huttel,Development
274585,Aleksandar,Itzfeldt,Sales
274585,Aleksandar,Itzfeldt,Customer Service
80372,Aleksandar,Khasidashvili,Finance
67954,Aleksandar,Liedekerke,Production
53679,Aleksandar,Litzkow,Sales
21705,Aleksandar,Luon,Sales
201331,Aleksandar,Mamelak,Finance
66247,Aleksandar,Mitina,Production
454492,Aleksandar,Neimat,Human Resources
210437,Aleksandar,Pettis,Research
474801,Aleksandar,Slaats,Production
470651,Aleksandar,Stellhorn,Development
213090,Aleksandar,Sudkamp,Research
255456,Aleksandar,Tibblin,Sales
279488,Aleksandar,Vandervoorde,Development
215664,Aleksandar,Verhoeff,Finance
424134,Aleksandar,Wrigley,Development
403959,Aleksander,Androutsos,Sales
15821,Aleksander,Antonakopoulos,Development
298311,Aleksander,Baar,Production
422066,Aleksander,Berendt,Development
404221,Aleksander,Bernini,Production
212699,Aleksander,Bierbaum,Production
82540,Aleksander,Bratten,Production
63088,Aleksander,Chepyzhov,Customer Service
10623,Aleksander,Danlos,Development
10623,Aleksander,Danlos,Research
11509,Aleksander,Feldhoffer,Development
265435,Aleksander,Garnham,Sales
85391,Aleksander,Glinert,Human Resources
85391,Aleksander,Glinert,Finance
67833,Aleksander,Iivonen,Finance
35216,Aleksander,Karnin,Production
486679,Aleksander,Kavvadias,Customer Service
486679,Aleksander,Kavvadias,Production
477345,Aleksander,Linares,Customer Service
109824,Aleksander,Luit,Sales
95893,Aleksander,Ossenbruggen,Production
25882,Aleksander,Pellegrinelli,Finance
206355,Aleksander,Picci,Production
477096,Aleksander,Puppe,Development
227781,Aleksander,Ramras,Research
88919,Aleksander,Savasere,Production
410307,Aleksander,Simmen,Sales
19744,Aleksander,Skafidas,Development
215179,Aleksander,Soicher,Marketing
75712,Aleksander,Sooriamurthi,Production
252479,Aleksander,Tasistro,Development
456133,Aleksander,Ullian,Development
456133,Aleksander,Ullian,Research
268723,Aleksander,Wegerle,Production
225941,Alenka,Angelopoulos,Marketing
460655,Alenka,Azuma,Sales
426417,Alenka,Cardazo,Sales
103128,Alenka,Crabtree,Development
22165,Alenka,Emiris,Finance
254003,Alenka,Haumacher,Sales
25084,Alenka,Jullig,Production
46457,Alenka,Keohane,Development
485822,Alenka,Koyama,Sales
75538,Alenka,Krohm,Production
247477,Alenka,Kropp,Sales
31931,Alenka,Leppanen,Finance
268513,Alenka,Macedo,Production
33784,Alenka,Mandelberg,Human Resources
225613,Alenka,Markovitch,Development
265661,Alenka,Masamoto,Production
210245,Alenka,Mungall,Production
210245,Alenka,Mungall,Development
420669,Alenka,Nollmann,Development
432807,Alenka,Oppitz,Finance
420499,Alenka,Picaronny,Sales
466186,Alenka,Redmiles,Marketing
466186,Alenka,Redmiles,Sales
287956,Alenka,Schwaller,Finance
455088,Alenka,Sevcikova,Development
52207,Alenka,Sifakis,Quality Management
286334,Alenka,Sridhar,Quality Management
35979,Alenka,Stanfel,Customer Service
86905,Alenka,Streng,Development
298939,Alenka,Thorensen,Customer Service
445250,Alenka,Zaiane,Production
445250,Alenka,Zaiane,Quality Management
487294,Alenka,Zirintsis,Production
484568,Alexius,Bahr,Sales
431157,Alexius,Bernick,Development
45204,Alexius,Candan,Development
57075,Alexius,Duclos,Customer Service
489518,Alexius,Dulay,Production
453577,Alexius,Erie,Research
44292,Alexius,Georg,Research
44292,Alexius,Georg,Development
214204,Alexius,Glowinski,Sales
412413,Alexius,Hasham,Production
205760,Alexius,Hettesheimer,Research
480319,Alexius,Hiltgen,Production
468650,Alexius,Huttel,Production
55592,Alexius,Karcich,Sales
234601,Alexius,Lanzelotte,Development
37882,Alexius,Mellouli,Sales
422646,Alexius,Peltason,Development
279594,Alexius,Ponthieu,Sales
477543,Alexius,Pouyioutas,Quality Management
87133,Alexius,Schoegge,Research
478075,Alexius,Stavenow,Sales
471782,Alexius,Strehl,Development
49244,Alexius,Trelles,Human Resources
20651,Alexius,Vickson,Development
204812,Alexius,Zedlitz,Production
79073,Almudena,Bhattacharjee,Sales
284530,Almudena,Borstler,Development
66361,Almudena,Boudaillier,Human Resources
435617,Almudena,Broder,Production
435617,Almudena,Broder,Quality Management
43689,Almudena,Bugrara,Sales
296643,Almudena,Cannard,Customer Service
104153,Almudena,Chaudhury,Human Resources
105326,Almudena,Comte,Development
32931,Almudena,DasSarma,Sales
413400,Almudena,Fendler,Human Resources
274836,Almudena,Furudate,Production
70956,Almudena,Genther,Production
287076,Almudena,Harnett,Sales
287076,Almudena,Harnett,Marketing
285803,Almudena,Hertweck,Sales
33191,Almudena,Hopewell,Production
264200,Almudena,Koblick,Development
439789,Almudena,Liedekerke,Development
416610,Almudena,Liedekerke,Marketing
67782,Almudena,Luga,Production
76159,Almudena,Molenaar,Quality Management
76159,Almudena,Molenaar,Production
72097,Almudena,Perng,Customer Service
453904,Almudena,Range,Finance
424913,Almudena,Ravishankar,Development
95452,Almudena,Rissland,Human Resources
475093,Almudena,Streit,Customer Service
492538,Almudena,Sury,Production
492538,Almudena,Sury,Quality Management
207154,Almudena,Wendorf,Customer Service
207154,Almudena,Wendorf,Sales
45145,Almudena,Zumaque,Finance
268180,Alois,Baca,Development
14683,Alois,Basart,Customer Service
14683,Alois,Basart,Production
50414,Alois,Belinskaya,Human Resources
44366,Alois,Chinal,Customer Service
44366,Alois,Chinal,Sales
55861,Alois,Delgrande,Production
229049,Alois,Denis,Production
282644,Alois,Deverell,Sales
51313,Alois,Francisci,Sales
271763,Alois,Furedi,Customer Service
82944,Alois,Gomatam,Production
438463,Alois,Hambrick,Finance
482711,Alois,Jarecki,Marketing
281781,Alois,Journel,Production
494792,Alois,Kadhim,Production
418911,Alois,Kakkar,Production
284631,Alois,Kieras,Finance
222104,Alois,Liesche,Marketing
33383,Alois,Luga,Production
229949,Alois,Matzov,Finance
468406,Alois,Michaels,Development
225890,Alois,Oxenboll,Customer Service
285223,Alois,Pusterhofer,Production
426592,Alois,Quaggetto,Human Resources
425836,Alois,Schnabel,Development
477030,Alois,Siksek,Production
240530,Alois,Sridhar,Development
103198,Alois,Yeung,Development
202736,Aloke,Asmuth,Finance
449599,Aloke,Baig,Research
426428,Aloke,Bierbaum,Sales
235225,Aloke,Binding,Sales
23330,Aloke,Cooley,Development
66296,Aloke,Iivonen,Quality Management
25139,Aloke,Jiang,Development
451173,Aloke,Lorie,Sales
108363,Aloke,Luef,Sales
40427,Aloke,Merks,Development
50019,Aloke,Neiman,Development
403457,Aloke,Percebois,Development
74327,Aloke,Rahier,Research
450264,Aloke,Socorro,Development
282876,Aloke,Standera,Finance
277895,Aloke,Swiler,Production
92667,Aloke,Takanami,Production
73601,Aloke,Vasanthakumar,Development
73601,Aloke,Vasanthakumar,Production
45545,Along,Bruckman,Quality Management
435555,Along,Cairo,Finance
64377,Along,Couchot,Development
233531,Along,Cullers,Production
85215,Along,Detkin,Sales
37245,Along,Gyimothy,Sales
20929,Along,Hebden,Production
439520,Along,Kambil,Customer Service
439520,Along,Kambil,Production
408938,Along,Klerer,Development
57620,Along,Kragelund,Quality Management
296438,Along,Kushnir,Human Resources
235661,Along,Menhardt,Sales
70040,Along,Montemayor,Development
449485,Along,Murtafg,Development
283829,Along,Niizuma,Sales
58518,Along,Perfilyeva,Development
267945,Along,Remmele,Development
228284,Along,Ressouche,Production
228284,Along,Ressouche,Customer Service
450829,Along,Schiper,Human Resources
446243,Along,Schwartzbauer,Sales
225652,Along,Seiwald,Production
225652,Along,Seiwald,Development
43196,Along,Socorro,Research
96921,Along,Waymire,Development
96921,Along,Waymire,Quality Management
104753,Along,Zongker,Quality Management
448131,Aloys,Akaboshi,Marketing
45552,Aloys,Albarhamtoshy,Sales
45552,Aloys,Albarhamtoshy,Finance
96129,Aloys,Alvarado,Development
87851,Aloys,Asser,Sales
499548,Aloys,Bale,Development
244675,Aloys,Barreiro,Development
295506,Aloys,Blokdijk,Sales
210480,Aloys,Brendel,Quality Management
210480,Aloys,Brendel,Production
201278,Aloys,Cherinka,Development
201278,Aloys,Cherinka,Quality Management
411091,Aloys,Domenig,Production
209539,Aloys,Erde,Development
78841,Aloys,Flasterstein,Sales
407487,Aloys,Frezza,Development
98807,Aloys,Hanratty,Sales
202432,Aloys,Heering,Production
239326,Aloys,Heping,Production
29284,Aloys,Hofman,Production
244539,Aloys,Jumpertz,Production
36349,Aloys,Ladret,Marketing
250671,Aloys,Maksimenko,Quality Management
76339,Aloys,Ohori,Quality Management
22370,Aloys,Oxenboll,Sales
85755,Aloys,Ozeri,Sales
471322,Aloys,Poupard,Development
14034,Aloys,Seghrouchni,Finance
243337,Aloys,Speek,Production
219267,Aloys,Tibblin,Production
219267,Aloys,Tibblin,Development
88764,Aloys,Turnbull,Marketing
494832,Aloys,Wissmann,Customer Service
494832,Aloys,Wissmann,Production
237576,Alper,Andreotta,Customer Service
11009,Alper,Axelband,Sales
482036,Alper,Badache,Research
410265,Alper,Beausoleil,Sales
85385,Alper,Bennis,Customer Service
249646,Alper,Boudaillier,Development
258216,Alper,Candan,Quality Management
439246,Alper,Colorni,Production
294411,Alper,Erni,Research
259457,Alper,Garnier,Production
203405,Alper,Giaccio,Sales
274971,Alper,Kitsuregawa,Development
230970,Alper,Lammel,Quality Management
201678,Alper,McFarlan,Production
38842,Alper,Mukaidono,Development
453704,Alper,Murtafg,Development
453704,Alper,Murtafg,Quality Management
260551,Alper,Murtha,Development
57676,Alper,Noriega,Marketing
57676,Alper,Noriega,Customer Service
104029,Alper,Pagter,Sales
499453,Alper,Peck,Marketing
68550,Alper,Perin,Development
68550,Alper,Perin,Research
207808,Alper,Peyn,Production
434974,Alper,Piveteau,Production
82815,Alper,Ranum,Production
208576,Alper,Rodham,Development
286447,Alper,Schaft,Research
286447,Alper,Schaft,Development
284334,Alper,Stifter,Development
493448,Alper,Swist,Development
53977,Alper,Unno,Sales
53977,Alper,Unno,Marketing
277085,Alper,Vasanthakumar,Research
72092,Alper,Zaumen,Production
461096,Alper,Zockler,Production
11386,Alselm,Assaf,Quality Management
400650,Alselm,Attimonelli,Development
295428,Alselm,Bonifati,Human Resources
267160,Alselm,Brookner,Quality Management
267160,Alselm,Brookner,Production
13233,Alselm,Chvatal,Development
413253,Alselm,Daescu,Quality Management
41682,Alselm,Ecklund,Sales
106743,Alselm,Erez,Quality Management
106743,Alselm,Erez,Production
291353,Alselm,Farrag,Sales
32724,Alselm,Janocha,Sales
32724,Alselm,Janocha,Marketing
440097,Alselm,Junot,Development
43185,Alselm,Kisuki,Production
261849,Alselm,Makinen,Development
62906,Alselm,McFarlin,Sales
293986,Alselm,Melter,Quality Management
240527,Alselm,Millington,Production
68714,Alselm,Nishimukai,Quality Management
68714,Alselm,Nishimukai,Production
471943,Alselm,Pleszkun,Production
223032,Alselm,Rodite,Production
487130,Alselm,Roison,Production
257798,Alselm,Samarati,Production
257798,Alselm,Samarati,Development
106482,Alselm,Selenyi,Sales
404691,Alselm,Tomescu,Production
293979,Alselm,Uhrig,Quality Management
206765,Alselm,Zobel,Development
238752,Aluzio,Acton,Development
